date,time,temp,dewPointTemp,humid,ap,visibility,windDirection,windSpeed,gustSpeed,Precip,event,situation
2015/8/13,12:00 AM,18 °C,1 °C,22%,1008 hPa,20 km,WNW,7.2 km/h /,-,-,,Scattered Clouds
2015/8/13,3:00 AM,15 °C,7 °C,48%,1010 hPa,20 km,West,10.8 km/h /,-,-,,
2015/8/13,6:00 AM,14 °C,1 °C,27%,1009 hPa,20 km,West,14.4 km/h /,-,-,,
2015/8/13,9:00 AM,15 °C,-1 °C,23%,1009 hPa,20 km,SW,3.6 km/h /,-,-,,Partly Cloudy
2015/8/13,12:00 PM,19 °C,5 °C,29%,1006 hPa,20 km,WNW,3.6 km/h /,-,-,,Scattered Clouds
2015/8/13,3:00 PM,24 °C,6 °C,21%,1001 hPa,20 km,WSW,32.4 km/h /,-,-,,Scattered Clouds
2015/8/13,6:00 PM,24 °C,4 °C,17%,999 hPa,20 km,WSW,28.8 km/h /,-,-,,Partly Cloudy
2015/8/13,9:00 PM,24 °C,2 °C,13%,998 hPa,20 km,West,28.8 km/h /,-,-,,Mostly Cloudy
2015/8/14,12:00 AM,19 °C,3 °C,22%,1002 hPa,20 km,WSW,14.4 km/h /,-,-,,Scattered Clouds
2015/8/14,3:00 AM,19 °C,2 °C,21%,1002 hPa,20 km,SW,18.0 km/h /,-,-,,Scattered Clouds
2015/8/14,6:00 AM,19 °C,3 °C,24%,1000 hPa,20 km,WSW,18.0 km/h /,-,-,,Mostly Cloudy
2015/8/14,9:00 AM,15 °C,4 °C,37%,1003 hPa,20 km,SSW,14.4 km/h /,-,-,,Mostly Cloudy
2015/8/14,12:00 PM,18 °C,5 °C,30%,1002 hPa,20 km,WNW,25.2 km/h /,-,-,,Mostly Cloudy
2015/8/14,3:00 PM,17 °C,9 °C,52%,1004 hPa,20 km,WNW,32.4 km/h /,-,-,,Mostly Cloudy
2015/8/14,6:00 PM,16 °C,7 °C,46%,1004 hPa,20 km,West,28.8 km/h /,-,-,,Mostly Cloudy
2015/8/14,9:00 PM,18 °C,5 °C,29%,1003 hPa,20 km,WNW,14.4 km/h /,-,-,,Partly Cloudy
2015/8/15,12:00 AM,14 °C,2 °C,31%,1008 hPa,20 km,West,3.6 km/h /,-,-,,Scattered Clouds
2015/8/15,3:00 AM,11 °C,2 °C,43%,1011 hPa,20 km,NNW,3.6 km/h /,-,-,,Mostly Cloudy
2015/8/15,6:00 AM,11 °C,2 °C,43%,1011 hPa,20 km,West,14.4 km/h /,-,-,,Partly Cloudy
2015/8/15,9:00 AM,11 °C,1 °C,39%,1012 hPa,20 km,West,14.4 km/h /,-,-,,Mostly Cloudy
2015/8/15,12:00 PM,12 °C,-1 °C,29%,1013 hPa,20 km,West,25.2 km/h /,-,-,,Mostly Cloudy
2015/8/15,3:00 PM,14 °C,0 °C,28%,1010 hPa,20 km,West,28.8 km/h /,-,-,,Mostly Cloudy
2015/8/15,6:00 PM,16 °C,-1 °C,19%,1008 hPa,20 km,West,10.8 km/h /,-,-,,Mostly Cloudy
2015/8/15,9:00 PM,10 °C,3 °C,48%,1015 hPa,4 km,North,32.4 km/h /,-,-,Rain,Light Rain
2015/8/16,12:00 AM,10 °C,5 °C,60%,1017 hPa,20 km,East,7.2 km/h /,-,-,,Partly Cloudy
2015/8/16,3:00 AM,7 °C,2 °C,62%,1020 hPa,20 km,ENE,7.2 km/h /,-,-,,Partly Cloudy
2015/8/16,6:00 AM,-,-,%,1022 hPa,20 km,South,7.2 km/h /,-,-,,Scattered Clouds
2015/8/16,9:00 AM,7 °C,0 °C,54%,1023 hPa,20 km,West,21.6 km/h /,-,-,,Scattered Clouds
2015/8/16,12:00 PM,10 °C,2 °C,45%,1021 hPa,20 km,WNW,18.0 km/h /,-,-,,Scattered Clouds
2015/8/16,3:00 PM,14 °C,2 °C,34%,1018 hPa,20 km,North,10.8 km/h /,-,-,,Scattered Clouds
2015/8/16,6:00 PM,16 °C,0 °C,23%,1016 hPa,20 km,East,7.2 km/h /,-,-,,Scattered Clouds
2015/8/16,9:00 PM,15 °C,-2 °C,19%,1018 hPa,20 km,ENE,21.6 km/h /,-,-,,Scattered Clouds
2015/8/17,12:00 AM,10 °C,-2 °C,31%,1021 hPa,20 km,East,10.8 km/h /,-,-,,
2015/8/17,3:00 AM,8 °C,0 °C,46%,1023 hPa,20 km,ESE,18.0 km/h /,-,-,,
2015/8/17,6:00 AM,6 °C,1 °C,55%,1023 hPa,20 km,South,14.4 km/h /,-,-,,
2015/8/17,9:00 AM,5 °C,0 °C,62%,1024 hPa,20 km,WNW,3.6 km/h /,-,-,,Clear
2015/8/17,12:00 PM,11 °C,2 °C,41%,1020 hPa,20 km,East,7.2 km/h /,-,-,,Clear
2015/8/17,3:00 PM,15 °C,2 °C,29%,1016 hPa,20 km,ESE,7.2 km/h /,-,-,,Clear
2015/8/17,6:00 PM,18 °C,2 °C,23%,1014 hPa,20 km,East,7.2 km/h /,-,-,,Clear
2015/8/17,9:00 PM,17 °C,1 °C,22%,1015 hPa,20 km,ENE,25.2 km/h /,-,-,,Clear
2015/8/18,12:00 AM,12 °C,-4 °C,20%,1021 hPa,20 km,East,14.4 km/h /,-,-,,
2015/8/18,3:00 AM,9 °C,0 °C,43%,1024 hPa,20 km,SSW,7.2 km/h /,-,-,,
2015/8/18,6:00 AM,7 °C,-0 °C,48%,1026 hPa,20 km,WSW,7.2 km/h /,-,-,,
2015/8/18,9:00 AM,6 °C,-0 °C,53%,1027 hPa,20 km,WSW,3.6 km/h /,-,-,,Clear
2015/8/18,12:00 PM,16 °C,3 °C,30%,1021 hPa,20 km,ESE,3.6 km/h /,-,-,,
2015/8/18,3:00 PM,18 °C,1 °C,20%,1019 hPa,20 km,East,14.4 km/h /,-,-,,Clear
2015/8/18,6:00 PM,21 °C,3 °C,19%,1016 hPa,20 km,East,21.6 km/h /,-,-,,
2015/8/18,9:00 PM,21 °C,4 °C,22%,1017 hPa,20 km,SE,14.4 km/h /,-,-,,
2015/8/19,12:00 AM,15 °C,3 °C,32%,1022 hPa,20 km,SE,7.2 km/h /,-,-,,
2015/8/19,3:00 AM,11 °C,2 °C,42%,1024 hPa,20 km,WSW,7.2 km/h /,-,-,,
2015/8/19,6:00 AM,9 °C,2 °C,49%,1026 hPa,20 km,SW,7.2 km/h /,-,-,,
2015/8/19,9:00 AM,9 °C,2 °C,50%,1026 hPa,20 km,SW,7.2 km/h /,-,-,,Clear
2015/8/19,12:00 PM,17 °C,4 °C,31%,1021 hPa,20 km,North,3.6 km/h /,-,-,,
2015/8/19,3:00 PM,22 °C,6 °C,23%,1016 hPa,20 km,NNW,3.6 km/h /,-,-,,Scattered Clouds
2015/8/19,6:00 PM,24 °C,4 °C,17%,1014 hPa,20 km,East,18.0 km/h /,-,-,,Scattered Clouds
2015/8/19,9:00 PM,24 °C,5 °C,20%,1014 hPa,20 km,ESE,18.0 km/h /,-,-,,
2015/8/20,12:00 AM,17 °C,6 °C,38%,1018 hPa,20 km,SSW,14.4 km/h /,-,-,,
2015/8/20,3:00 AM,13 °C,6 °C,48%,1020 hPa,20 km,SW,10.8 km/h /,-,-,,
2015/8/20,6:00 AM,11 °C,4 °C,51%,1021 hPa,20 km,Calm,Calm,-,-,,
2015/8/20,9:00 AM,11 °C,5 °C,61%,1022 hPa,20 km,SW,3.6 km/h /,-,-,,
2015/8/20,12:00 PM,19 °C,6 °C,33%,1016 hPa,20 km,South,7.2 km/h /,-,-,,
2015/8/20,3:00 PM,23 °C,7 °C,23%,1011 hPa,20 km,ESE,10.8 km/h /,-,-,,Scattered Clouds
2015/8/20,6:00 PM,26 °C,5 °C,16%,1008 hPa,20 km,ENE,10.8 km/h /,-,-,,Partly Cloudy
2015/8/20,9:00 PM,24 °C,7 °C,22%,1007 hPa,20 km,East,14.4 km/h /,-,-,,Scattered Clouds
2015/8/21,12:00 AM,19 °C,6 °C,30%,1011 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2015/8/21,6:00 AM,13 °C,6 °C,56%,1013 hPa,20 km,West,3.6 km/h /,-,-,,Mostly Cloudy
2015/8/21,9:00 AM,12 °C,5 °C,55%,1013 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2015/8/21,12:00 PM,20 °C,8 °C,34%,1007 hPa,20 km,East,10.8 km/h /,-,-,,Partly Cloudy
2015/8/21,3:00 PM,26 °C,6 °C,17%,1002 hPa,20 km,West,10.8 km/h /,-,-,,Scattered Clouds
2015/8/21,6:00 PM,27 °C,6 °C,16%,999 hPa,20 km,West,14.4 km/h /,-,-,,Scattered Clouds
2015/8/21,9:00 PM,27 °C,5 °C,15%,998 hPa,20 km,West,14.4 km/h /,-,-,,Scattered Clouds
2015/8/22,12:00 AM,20 °C,2 °C,19%,1003 hPa,20 km,West,10.8 km/h /,-,-,,Clear
2015/8/22,3:00 AM,18 °C,2 °C,23%,1005 hPa,20 km,West,10.8 km/h /,-,-,,Scattered Clouds
2015/8/22,6:00 AM,18 °C,2 °C,22%,1004 hPa,20 km,WSW,14.4 km/h /,-,-,,Mostly Cloudy
2015/8/22,9:00 AM,18 °C,3 °C,24%,1005 hPa,20 km,WSW,7.2 km/h /,-,-,,Mostly Cloudy
2015/8/22,12:00 PM,22 °C,4 °C,21%,1003 hPa,20 km,NE,7.2 km/h /,-,-,,Scattered Clouds
2015/8/22,3:00 PM,27 °C,7 °C,19%,998 hPa,20 km,East,14.4 km/h /,-,-,,Scattered Clouds
2015/8/22,6:00 PM,28 °C,7 °C,16%,995 hPa,20 km,SW,14.4 km/h /,-,-,,Mostly Cloudy
2015/8/22,9:00 PM,28 °C,10 °C,22%,995 hPa,20 km,WNW,14.4 km/h /,-,-,,Mostly Cloudy
2015/8/23,12:00 AM,24 °C,6 °C,21%,999 hPa,20 km,WNW,7.2 km/h /,-,-,,Mostly Cloudy
2015/8/23,3:00 AM,18 °C,4 °C,29%,1003 hPa,20 km,West,10.8 km/h /,-,-,,Mostly Cloudy
2015/8/23,6:00 AM,14 °C,4 °C,40%,1005 hPa,20 km,SSW,3.6 km/h /,-,-,,Mostly Cloudy
2015/8/23,9:00 AM,12 °C,4 °C,47%,1007 hPa,20 km,WSW,7.2 km/h /,-,-,,Clear
2015/8/23,12:00 PM,21 °C,6 °C,25%,1001 hPa,20 km,Calm,Calm,-,-,,Clear
2015/8/23,3:00 PM,31 °C,2 °C,9%,995 hPa,20 km,South,32.4 km/h /,-,-,,Clear
2015/8/23,6:00 PM,31 °C,5 °C,11%,994 hPa,20 km,South,21.6 km/h /,-,-,,Mostly Cloudy
2015/8/23,9:00 PM,26 °C,7 °C,19%,998 hPa,20 km,WNW,18.0 km/h /,-,-,,Mostly Cloudy
2015/8/24,12:00 AM,23 °C,8 °C,28%,1002 hPa,20 km,WSW,21.6 km/h /,-,-,,Mostly Cloudy
2015/8/24,3:00 AM,21 °C,7 °C,29%,1004 hPa,20 km,WNW,25.2 km/h /,-,-,,Mostly Cloudy
2015/8/24,6:00 AM,19 °C,8 °C,39%,1006 hPa,20 km,West,18.0 km/h /,-,-,,Mostly Cloudy
2015/8/24,9:00 AM,17 °C,8 °C,46%,1010 hPa,20 km,WSW,25.2 km/h /,-,-,,Mostly Cloudy
2015/8/24,12:00 PM,18 °C,7 °C,39%,1010 hPa,20 km,West,25.2 km/h /,-,-,,Scattered Clouds
2015/8/24,3:00 PM,20 °C,7 °C,31%,1009 hPa,20 km,West,21.6 km/h /,-,-,,Scattered Clouds
2015/8/24,6:00 PM,23 °C,8 °C,27%,1006 hPa,20 km,WNW,18.0 km/h /,-,-,,Partly Cloudy
2015/8/24,9:00 PM,21 °C,4 °C,21%,1008 hPa,20 km,ENE,28.8 km/h /,-,-,,Scattered Clouds
2015/8/25,12:00 AM,17 °C,5 °C,35%,1013 hPa,20 km,South,7.2 km/h /,-,-,,Clear
2015/8/25,3:00 AM,15 °C,7 °C,50%,1015 hPa,20 km,South,7.2 km/h /,-,-,,Partly Cloudy
2015/8/25,6:00 AM,14 °C,-,%,1015 hPa,20 km,SW,7.2 km/h /,-,-,,Mostly Cloudy
2015/8/25,9:00 AM,14 °C,9 °C,64%,1015 hPa,20 km,SSW,10.8 km/h /,-,-,,Mostly Cloudy
2015/8/25,12:00 PM,17 °C,10 °C,51%,1011 hPa,20 km,NNW,7.2 km/h /,-,-,,Mostly Cloudy
2015/8/25,3:00 PM,20 °C,9 °C,36%,1008 hPa,20 km,North,10.8 km/h /,-,-,,Mostly Cloudy
2015/8/25,6:00 PM,21 °C,10 °C,39%,1006 hPa,20 km,WSW,3.6 km/h /,-,-,,Mostly Cloudy
2015/8/25,9:00 PM,21 °C,8 °C,33%,1006 hPa,20 km,NNW,3.6 km/h /,-,-,,Mostly Cloudy
2015/8/26,12:00 AM,18 °C,8 °C,41%,1008 hPa,20 km,SSW,10.8 km/h /,-,-,,Clear
2015/8/26,3:00 AM,13 °C,6 °C,54%,1011 hPa,20 km,WSW,7.2 km/h /,-,-,,
2015/8/26,6:00 AM,10 °C,6 °C,69%,1013 hPa,20 km,Calm,Calm,-,-,,
2015/8/26,9:00 AM,12 °C,6 °C,58%,1013 hPa,20 km,SE,7.2 km/h /,-,-,,Scattered Clouds
2015/8/26,12:00 PM,20 °C,10 °C,41%,1008 hPa,20 km,East,7.2 km/h /,-,-,,Clear
2015/8/26,3:00 PM,24 °C,8 °C,24%,1003 hPa,20 km,NNE,7.2 km/h /,-,-,,Clear
2015/8/26,6:00 PM,29 °C,9 °C,18%,998 hPa,20 km,SSE,32.4 km/h /,-,-,,Scattered Clouds
2015/8/26,9:00 PM,27 °C,9 °C,21%,1000 hPa,20 km,South,25.2 km/h /,-,-,,Mostly Cloudy
2015/8/27,12:00 AM,22 °C,7 °C,26%,1003 hPa,20 km,SSW,18.0 km/h /,-,-,,Scattered Clouds
2015/8/27,3:00 AM,16 °C,4 °C,32%,1007 hPa,20 km,West,10.8 km/h /,-,-,,Scattered Clouds
2015/8/27,6:00 AM,20 °C,8 °C,35%,1008 hPa,20 km,West,21.6 km/h /,-,-,,Mostly Cloudy
2015/8/27,9:00 AM,19 °C,8 °C,40%,1009 hPa,10 km,WNW,28.8 km/h /,-,-,,Haze
2015/8/27,12:00 PM,18 °C,5 °C,31%,1011 hPa,20 km,West,43.2 km/h /,-,-,,Mostly Cloudy
2015/8/27,3:00 PM,20 °C,2 °C,18%,1009 hPa,20 km,West,36.0 km/h /,-,-,,Mostly Cloudy
2015/8/27,6:00 PM,24 °C,0 °C,12%,1007 hPa,20 km,WNW,32.4 km/h /,-,-,,Clear
2015/8/27,9:00 PM,23 °C,2 °C,15%,1009 hPa,20 km,West,21.6 km/h /,-,-,,Clear
2015/8/28,12:00 AM,18 °C,-0 °C,19%,1014 hPa,20 km,West,14.4 km/h /,-,-,,
2015/8/28,3:00 AM,14 °C,1 °C,28%,1017 hPa,20 km,SW,21.6 km/h /,-,-,,Scattered Clouds
2015/8/28,6:00 AM,14 °C,2 °C,31%,1018 hPa,20 km,WSW,21.6 km/h /,-,-,,Scattered Clouds
2015/8/28,9:00 AM,11 °C,1 °C,39%,1021 hPa,20 km,SSW,10.8 km/h /,-,-,,Mostly Cloudy
2015/8/28,12:00 PM,15 °C,2 °C,31%,1019 hPa,20 km,NNW,7.2 km/h /,-,-,,Mostly Cloudy
2015/8/28,3:00 PM,18 °C,4 °C,27%,1016 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2015/8/28,6:00 PM,21 °C,4 °C,22%,1012 hPa,20 km,NNE,7.2 km/h /,-,-,,Scattered Clouds
2015/8/28,9:00 PM,19 °C,2 °C,21%,1012 hPa,20 km,ENE,18.0 km/h /,-,-,,Partly Cloudy
2015/8/29,12:00 AM,15 °C,3 °C,34%,1016 hPa,20 km,South,10.8 km/h /,-,-,,Scattered Clouds
2015/8/29,3:00 AM,12 °C,2 °C,37%,1017 hPa,20 km,South,10.8 km/h /,-,-,,Clear
2015/8/29,6:00 AM,12 °C,4 °C,47%,1016 hPa,20 km,SSW,25.2 km/h /,-,-,,Mostly Cloudy
2015/8/29,9:00 AM,12 °C,8 °C,74%,1013 hPa,20 km,Calm,Calm,-,-,Rain,Light Rain
2015/8/29,12:00 PM,10 °C,9 °C,83%,1017 hPa,4 km,West,7.2 km/h /,-,-,Rain,Light Rain
2015/8/29,3:00 PM,14 °C,7 °C,52%,1014 hPa,20 km,NW,14.4 km/h /,-,-,,Partly Cloudy
2015/8/29,6:00 PM,17 °C,7 °C,42%,1011 hPa,20 km,West,7.2 km/h /,-,-,,Partly Cloudy
2015/8/29,9:00 PM,15 °C,6 °C,43%,1013 hPa,20 km,East,7.2 km/h /,-,-,,Partly Cloudy
2015/8/30,12:00 AM,12 °C,6 °C,62%,1020 hPa,20 km,ESE,7.2 km/h /,-,-,,Scattered Clouds
2015/8/30,3:00 AM,12 °C,8 °C,69%,1021 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2015/8/30,6:00 AM,10 °C,7 °C,75%,1022 hPa,20 km,West,3.6 km/h /,-,-,,Mostly Cloudy
2015/8/30,9:00 AM,9 °C,7 °C,80%,1020 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2015/8/30,12:00 PM,14 °C,7 °C,54%,1016 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2015/8/30,3:00 PM,16 °C,5 °C,36%,1015 hPa,20 km,East,7.2 km/h /,-,-,,Partly Cloudy
2015/8/30,6:00 PM,19 °C,5 °C,31%,1013 hPa,20 km,East,7.2 km/h /,-,-,,Mostly Cloudy
2015/8/30,9:00 PM,15 °C,5 °C,40%,1020 hPa,20 km,South,32.4 km/h /,-,-,,Mostly Cloudy
2015/9/1,12:00 AM,14 °C,6 °C,49%,1020 hPa,20 km,ESE,3.6 km/h /,-,-,,Mostly Cloudy
2015/9/1,3:00 AM,12 °C,5 °C,52%,1021 hPa,20 km,West,14.4 km/h /,-,-,,Mostly Cloudy
2015/9/1,6:00 AM,10 °C,8 °C,83%,1022 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2015/9/1,9:00 AM,10 °C,8 °C,81%,1021 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2015/9/1,12:00 PM,14 °C,9 °C,62%,1019 hPa,20 km,North,3.6 km/h /,-,-,,Partly Cloudy
2015/9/1,3:00 PM,16 °C,4 °C,32%,1016 hPa,20 km,East,7.2 km/h /,-,-,,Mostly Cloudy
2015/9/1,6:00 PM,18 °C,4 °C,26%,1014 hPa,20 km,East,7.2 km/h /,-,-,,Partly Cloudy
2015/9/1,9:00 PM,18 °C,5 °C,30%,1014 hPa,20 km,East,10.8 km/h /,-,-,,Partly Cloudy
2015/9/2,12:00 AM,14 °C,8 °C,62%,1019 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2015/9/2,3:00 AM,11 °C,8 °C,76%,1021 hPa,20 km,WNW,3.6 km/h /,-,-,,Clear
2015/9/2,6:00 AM,8 °C,7 °C,86%,1022 hPa,20 km,Calm,Calm,-,-,,
2015/9/2,9:00 AM,8 °C,6 °C,85%,1023 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2015/9/2,12:00 PM,14 °C,7 °C,55%,1019 hPa,20 km,NE,7.2 km/h /,-,-,,Mostly Cloudy
2015/9/2,3:00 PM,17 °C,6 °C,38%,1015 hPa,20 km,East,18.0 km/h /,-,-,,Mostly Cloudy
2015/9/2,6:00 PM,18 °C,6 °C,35%,1013 hPa,20 km,ENE,18.0 km/h /,-,-,,Mostly Cloudy
2015/9/2,9:00 PM,18 °C,5 °C,29%,1013 hPa,20 km,SE,28.8 km/h /,-,-,,Mostly Cloudy
2015/9/3,12:00 AM,15 °C,10 °C,70%,1016 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2015/9/3,3:00 AM,13 °C,10 °C,74%,1015 hPa,20 km,SW,3.6 km/h /,-,-,,Partly Cloudy
2015/9/3,6:00 AM,13 °C,8 °C,64%,1015 hPa,-,ESE,7.2 km/h /,-,-,Rain,Light Drizzle
2015/9/3,9:00 AM,12 °C,9 °C,77%,1015 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2015/9/3,12:00 PM,14 °C,8 °C,60%,1013 hPa,20 km,SSE,3.6 km/h /,-,-,,Mostly Cloudy
2015/9/3,3:00 PM,16 °C,6 °C,42%,1010 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2015/9/3,6:00 PM,16 °C,7 °C,41%,1009 hPa,20 km,South,14.4 km/h /,-,-,,Mostly Cloudy
2015/9/3,9:00 PM,18 °C,7 °C,39%,1009 hPa,20 km,South,14.4 km/h /,-,-,,Mostly Cloudy
2015/9/4,12:00 AM,14 °C,7 °C,54%,1012 hPa,20 km,SSW,10.8 km/h /,-,-,,Scattered Clouds
2015/9/4,3:00 AM,12 °C,7 °C,67%,1014 hPa,20 km,SSW,14.4 km/h /,-,-,,Scattered Clouds
2015/9/4,6:00 AM,10 °C,7 °C,82%,1015 hPa,20 km,SSE,7.2 km/h /,-,-,,Mostly Cloudy
2015/9/4,9:00 AM,11 °C,6 °C,65%,1014 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2015/9/4,12:00 PM,11 °C,10 °C,89%,1014 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2015/9/4,3:00 PM,18 °C,10 °C,48%,1009 hPa,20 km,West,3.6 km/h /,-,-,,Partly Cloudy
2015/9/4,6:00 PM,17 °C,6 °C,35%,1004 hPa,20 km,West,25.2 km/h /,-,-,,Partly Cloudy
2015/9/4,9:00 PM,18 °C,0 °C,19%,1010 hPa,20 km,West,28.8 km/h /,-,-,,Partly Cloudy
2015/9/5,12:00 AM,13 °C,-3 °C,21%,1017 hPa,20 km,West,14.4 km/h /,-,-,,Scattered Clouds
2015/9/5,3:00 AM,10 °C,-2 °C,31%,1019 hPa,20 km,West,18.0 km/h /,-,-,,
2015/9/5,6:00 AM,8 °C,-2 °C,35%,1021 hPa,20 km,West,14.4 km/h /,-,-,,
2015/9/5,9:00 AM,8 °C,-1 °C,40%,1023 hPa,20 km,West,3.6 km/h /,-,-,,Scattered Clouds
2015/9/5,12:00 PM,12 °C,-1 °C,29%,1020 hPa,20 km,West,21.6 km/h /,-,-,,Partly Cloudy
2015/9/5,3:00 PM,14 °C,-2 °C,21%,1017 hPa,20 km,West,21.6 km/h /,-,-,,Scattered Clouds
2015/9/5,6:00 PM,16 °C,-1 °C,19%,1015 hPa,20 km,NW,14.4 km/h /,-,-,,Partly Cloudy
2015/9/5,9:00 PM,16 °C,-4 °C,15%,1013 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2015/9/6,12:00 AM,14 °C,-1 °C,24%,1016 hPa,20 km,NNW,10.8 km/h /,-,-,,Mostly Cloudy
2015/9/6,3:00 AM,10 °C,4 °C,54%,1018 hPa,20 km,West,14.4 km/h /,-,-,,Mostly Cloudy
2015/9/6,6:00 AM,9 °C,4 °C,60%,1017 hPa,20 km,West,18.0 km/h /,-,-,,Mostly Cloudy
2015/9/6,9:00 AM,6 °C,2 °C,69%,1020 hPa,10 km,West,39.6 km/h /,-,-,,Mostly Cloudy
2015/9/6,12:00 PM,9 °C,0 °C,43%,1018 hPa,20 km,West,39.6 km/h /,-,-,,Partly Cloudy
2015/9/6,3:00 PM,12 °C,0 °C,32%,1017 hPa,20 km,West,32.4 km/h /,-,-,,Partly Cloudy
2015/9/6,6:00 PM,12 °C,-2 °C,24%,1018 hPa,20 km,West,28.8 km/h /,-,-,,Partly Cloudy
2015/9/6,9:00 PM,12 °C,-3 °C,22%,1019 hPa,20 km,NW,10.8 km/h /,-,-,,Partly Cloudy
2015/9/7,12:00 AM,7 °C,-1 °C,47%,1025 hPa,20 km,SW,7.2 km/h /,-,-,,Scattered Clouds
2015/9/7,3:00 AM,5 °C,-2 °C,49%,1027 hPa,20 km,SSW,7.2 km/h /,-,-,,Scattered Clouds
2015/9/7,6:00 AM,4 °C,-1 °C,60%,1028 hPa,20 km,SSE,7.2 km/h /,-,-,,Mostly Cloudy
2015/9/7,9:00 AM,2 °C,-3 °C,62%,1030 hPa,20 km,WSW,10.8 km/h /,-,-,,Partly Cloudy
2015/9/7,12:00 PM,9 °C,-2 °C,36%,1025 hPa,20 km,East,7.2 km/h /,-,-,,Scattered Clouds
2015/9/7,3:00 PM,12 °C,0 °C,32%,1022 hPa,20 km,WSW,10.8 km/h /,-,-,,Partly Cloudy
2015/9/7,6:00 PM,12 °C,-3 °C,24%,1021 hPa,20 km,East,18.0 km/h /,-,-,,Mostly Cloudy
2015/9/7,9:00 PM,12 °C,-2 °C,25%,1022 hPa,20 km,SSE,21.6 km/h /,-,-,,Mostly Cloudy
2015/9/8,12:00 AM,7 °C,-1 °C,44%,1027 hPa,20 km,ESE,7.2 km/h /,-,-,,
2015/9/8,3:00 AM,6 °C,-2 °C,49%,1028 hPa,20 km,SSE,7.2 km/h /,-,-,,Scattered Clouds
2015/9/8,6:00 AM,2 °C,-1 °C,74%,1030 hPa,20 km,Calm,Calm,-,-,,Clear
2015/9/8,9:00 AM,2 °C,-2 °C,66%,1030 hPa,20 km,SW,7.2 km/h /,-,-,,Mostly Cloudy
2015/9/8,12:00 PM,9 °C,-1 °C,39%,1026 hPa,20 km,ENE,3.6 km/h /,-,-,,Scattered Clouds
2015/9/8,3:00 PM,14 °C,-3 °C,21%,1020 hPa,20 km,SE,32.4 km/h /,-,-,,Mostly Cloudy
2015/9/8,6:00 PM,14 °C,-1 °C,25%,1020 hPa,20 km,East,21.6 km/h /,-,-,,Mostly Cloudy
2015/9/8,9:00 PM,12 °C,-0 °C,32%,1022 hPa,20 km,SE,14.4 km/h /,-,-,,Mostly Cloudy
2015/9/9,12:00 AM,7 °C,0 °C,49%,1027 hPa,20 km,ENE,7.2 km/h /,-,-,,Scattered Clouds
2015/9/9,3:00 AM,4 °C,-1 °C,61%,1030 hPa,20 km,WSW,10.8 km/h /,-,-,,Scattered Clouds
2015/9/9,6:00 AM,3 °C,-2 °C,61%,1026 hPa,20 km,Calm,Calm,-,-,,
2015/9/9,9:00 AM,1 °C,-2 °C,76%,1029 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2015/9/9,12:00 PM,12 °C,0 °C,32%,1026 hPa,20 km,East,7.2 km/h /,-,-,,Scattered Clouds
2015/9/9,3:00 PM,14 °C,-1 °C,23%,1023 hPa,20 km,SE,14.4 km/h /,-,-,,Mostly Cloudy
2015/9/9,6:00 PM,16 °C,-2 °C,18%,1022 hPa,20 km,ESE,10.8 km/h /,-,-,,Mostly Cloudy
2015/9/9,9:00 PM,15 °C,0 °C,25%,1024 hPa,20 km,East,10.8 km/h /,-,-,,Mostly Cloudy
2015/9/10,12:00 AM,9 °C,-1 °C,39%,1031 hPa,20 km,South,10.8 km/h /,-,-,,
2015/9/10,3:00 AM,6 °C,-0 °C,56%,1034 hPa,20 km,West,3.6 km/h /,-,-,,
2015/9/10,6:00 AM,4 °C,-1 °C,61%,1030 hPa,20 km,Calm,Calm,-,-,,
2015/9/10,9:00 AM,2 °C,-2 °C,68%,1033 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2015/9/10,12:00 PM,13 °C,3 °C,40%,1029 hPa,20 km,West,18.0 km/h /,-,-,,Scattered Clouds
2015/9/10,3:00 PM,16 °C,0 °C,21%,1026 hPa,20 km,West,25.2 km/h /,-,-,,Partly Cloudy
2015/9/10,6:00 PM,17 °C,-1 °C,18%,1025 hPa,20 km,West,14.4 km/h /,-,-,,Partly Cloudy
2015/9/10,9:00 PM,17 °C,-3 °C,15%,1025 hPa,20 km,East,7.2 km/h /,-,-,,Mostly Cloudy
2015/9/11,12:00 AM,11 °C,-4 °C,22%,1031 hPa,20 km,South,14.4 km/h /,-,-,,Scattered Clouds
